id_course,ville,depart,arrivee,duree_estimee,distance,prix_eco,prix_confort,prix_confort_plus,heure_plage,disponibilite_vehicules
3038,Yaounde,Terminus Odza,Suzanna Obobogo,24.0,9.384,1500.0,,,18h–19h,vert
3039,Yaounde,Sous-Préfecture Nlongkak,Cradat,17.0,8.069,1250.0,1600.0,2050.0,13h–14h,jaune
3040,Yaounde,Carrefour Bastos,École Publique d'Ekoudou,11.0,2.462,800.0,950.0,1200.0,13h–14h,vert
3041,Yaounde,Chapelle Nsimeyong,Cave Jouvence,7.0,5.353,700.0,800.0,1000.0,22h–23h,jaune
3042,Yaounde,Cosmos Bar Emombo 2eme,Mairie De Yaoundé IV,13.0,3.294,1500.0,1650.0,1700.0,15h–16h,jaune
3043,Yaounde,Djoungolo II,Carrefour Bastos,10.0,4.063,850.0,900.0,1500.0,08h–09h,vert
3044,Yaounde,Carrefour Bastos,AFB,13.0,6.526,850.0,1150.0,1500.0,13h–14h,vert
3045,Yaounde,Playce carrefour,Commissariat de Police du 3eme Arrondissement,13.0,2.794,1050.0,1200.0,1500.0,14h–15h,vert
3046,Yaounde,Playce carrefour,Boulangerie Fontana,30.0,8.431,1700.0,2250.0,3300.0,14h–15h,vert
3047,Yaounde,Dragage,UNESCO,4.0,5.423,450.0,600.0,800.0,08h–09h,vert
3048,Yaounde,Lycee de la Cita Verte,Mosquée de Ngousso,25.0,7.647,3150.0,3350.0,,07h–08h,orange
3049,Yaounde,Chapelle Nsimeyong,Centre Divisionnaire des Impôts d'Efoulan,7.0,2.494,850.0,,1150.0,23h–24h,vert
3050,Yaounde,Mvog Mbi,La Référence,38.0,7.506,1600.0,2500.0,4550.0,14h–15h,rouge
3051,Yaounde,Black and White,Le Fibi,11.0,2.118,850.0,1000.0,1300.0,16h–17h,vert
3052,Yaounde,Rue 5.549,Foyer Bandjoun,20.0,2.467,1900.0,2050.0,2400.0,13h–14h,vert
3053,Yaounde,Yaounde Omnisports,Avenue Monseigneur François Xavier Vogt,2.0,13.99,850.0,1150.0,1450.0,17h–18h,jaune
3054,Yaounde,Dépôt Guinness Ahala,Touristique Express,8.0,9.356,600.0,800.0,1050.0,21h–22h,vert
3055,Yaounde,Odza Petit Marché,Mairie Tsinga,26.0,11.567,1650.0,,,13h–14h,vert
3056,Yaounde,Carrefour Bastos,D'eleveur,24.0,6.899,1750.0,1700.0,2650.0,12h–13h,vert
3057,Yaounde,L'Hybride,Camp SIC Nlonkak,16.0,3.121,1100.0,1950.0,2050.0,18h–19h,vert
3058,Yaounde,Marché de Nsam,Pharmacie del'Aéroport,7.0,2.015,500.0,,,14h–15h,vert
3059,Yaounde,Lycee de Biyemassi,Marché Nkoleton,17.0,9.143,2700.0,2950.0,3100.0,15h–16h,jaune
3060,Yaounde,Awae Escalier,École Publique d'Ekoumdoum,11.0,7.707,850.0,1150.0,,20h–21h,vert
3061,Yaounde,Odza Petit Marché,Depot de Bois Damase,22.0,9.376,1850.0,2200.0,2850.0,13h–14h,vert
3062,Yaounde,Etoa Meki,Touristique Express,6.0,2.021,550.0,700.0,900.0,13h–14h,vert
3063,Yaounde,Garranty Express Biyemassi,Chapelle Vogt,7.0,5.746,850.0,1000.0,,23h–24h,gris
3064,Yaounde,Nlongkak,Marché Parc Kyriakides,8.0,0.698,500.0,650.0,850.0,15h–16h,vert
3065,Yaounde,Carrefour Bastos,Auberge Bleu Odza,42.0,12.821,1750.0,2600.0,4500.0,12h–13h,vert
3066,Yaounde,Lycee de Biyemassi,Yaounde 1er,27.0,10.469,2000.0,2450.0,4250.0,14h–15h,vert
3067,Yaounde,Ngoa Ekele,Evasion Bar,29.0,9.276,2200.0,3200.0,,16h–17h,vert
3068,Yaounde,Rue 5.549,Bastos,22.0,2.376,1300.0,1600.0,2600.0,13h–14h,vert
3069,Yaounde,Rue 5.549,Fond National de l'Emploi,21.0,1.759,1800.0,,,13h–14h,vert
3070,Yaounde,Carrefour Bastos,Paroisse Catholique Saint-Marc d'Okoui,36.0,3.968,2000.0,3050.0,4100.0,09h–10h,orange
3071,Yaounde,Playce carrefour,Hôpital Général De Yaoundé,24.0,6.277,1450.0,2100.0,2650.0,14h–15h,vert
3072,Yaounde,Odza Petit Marché,Rond Point Nlongkak,19.0,11.058,1450.0,,,02h–03h,vert
3073,Yaounde,Office du Baccalauréat,Aéroport de Yaoundé-Nsimalen,29.0,16.609,3950.0,5200.0,,11h–12h,gris
3074,Yaounde,Lycee de Biyemassi,Emana,23.0,4.895,1750.0,2200.0,,14h–15h,vert
3075,Yaounde,Immeuble Happi,Nkolbisson,37.0,15.973,2300.0,3450.0,5950.0,17h–18h,vert
3076,Yaounde,Rue 5.500,Institute Superieur Hintel,6.0,8.407,500.0,650.0,900.0,18h–19h,vert
3077,Yaounde,Odza Petit Marché,Carrefour Meec,23.0,12.38,1700.0,2600.0,,02h–03h,vert
3078,Yaounde,Lycee de Biyemassi,Ecole Maternelle,4.0,4.895,1100.0,1350.0,,14h–15h,jaune
3079,Yaounde,Odza Petit Marché,Public School de Mon Belinga,38.0,8.081,1800.0,2750.0,,13h–14h,vert
3080,Yaounde,Marché d'Etoudi,"Hôtel Hilton, Yaoundé Cameroun",17.0,7.414,1000.0,1500.0,2050.0,14h–15h,vert
3081,Yaounde,Carrefour Bastos,Hôpital Général De Yaoundé,13.0,5.447,,950.0,1650.0,02h–03h,rouge
3082,Yaounde,Odza Petit Marché,Elig-efa,14.0,2.552,900.0,1250.0,1650.0,14h–15h,jaune
3083,Yaounde,Rue de Kondengui,Cam 10 Télévision,8.0,1.069,650.0,850.0,1100.0,13h–14h,vert
3084,Yaounde,Lycee de Biyemassi,Stade Mballa-Eleveur,34.0,13.104,2450.0,,,14h–15h,jaune
3085,Yaounde,Odza Petit Marché,Snack Bar,24.0,8.081,1750.0,1950.0,3150.0,13h–14h,vert
3086,Yaounde,Tongolo,Crtv RadioTelevision,7.0,6.335,550.0,750.0,950.0,14h–15h,vert
3087,Yaounde,Tsinga,Yaounde 1er,16.0,5.283,2550.0,3200.0,4200.0,23h–24h,vert
3088,Yaounde,Santa Lucia Mvan,Garantie Voyages Nsam,6.0,2.735,600.0,650.0,850.0,21h–22h,vert
3089,Yaounde,Carrefour Bastos,Maison DAMAS,37.0,10.203,1700.0,2500.0,3950.0,17h–18h,vert
3090,Yaounde,Etam Bafia,National Rehabilitation Center For ...or Persons With Disabilities - Etoug Ébé,8.0,8.755,1250.0,1700.0,2800.0,10h–11h,vert
3091,Yaounde,Carrefour Sorcier,Mimboman Opep,23.0,7.957,1250.0,1750.0,2850.0,10h–11h,vert
3092,Yaounde,Rond Point Nlongkak,Elig Edzoa,5.0,2.368,400.0,500.0,650.0,12h–13h,vert
3093,Yaounde,L'institut Petou,Chefferie de 3ième dégré Kondengui,21.0,3.77,1000.0,1350.0,2150.0,17h–18h,vert
3094,Yaounde,Playce carrefour,Ola Energy,12.0,6.272,1000.0,1250.0,1600.0,14h–15h,jaune
3095,Yaounde,Jardin Zoo-Botanique de Mvog-Betsi,Carrefour Meec,6.0,0.621,850.0,900.0,1000.0,00h–01h,vert
3096,Yaounde,Tradex,Ngousso Santa Lucia,8.0,8.961,650.0,700.0,,13h–14h,vert
3097,Yaounde,Lycee de Mballa 2,Marché d'Ekounou,28.0,11.629,1650.0,2100.0,3400.0,12h–13h,vert
3098,Yaounde,Hôpital de la Casse,Lycée de Nsam Efoulan,20.0,4.073,1750.0,1850.0,2250.0,20h–21h,vert
5983,Yaounde,Black and White,Mbankomo,53.0,21.992,3600.0,5350.0,,17h–18h,vert
3099,Yaounde,Lycee de Biyemassi,Chapelle Elig Effa,13.0,3.507,1100.0,1250.0,,14h–15h,vert
3100,Yaounde,Playce carrefour,Lycee d'Anguissa,20.0,2.794,1300.0,1650.0,2100.0,14h–15h,vert
3101,Yaounde,Fecafoot,Terminus Odza,37.0,7.233,1750.0,2700.0,4850.0,17h–18h,vert
3102,Yaounde,Camp Sonel Essos,Fokou Essos,8.0,1.864,750.0,800.0,1050.0,13h–14h,vert
3103,Yaounde,Camtel,Lycée de Biyem-Assi,18.0,4.826,1750.0,1900.0,2050.0,04h–05h,jaune
3104,Yaounde,Marché de Nsam,Chez Janot,8.0,1.603,400.0,550.0,,15h–16h,vert
3105,Yaounde,Carrefour Bastos,Mahima,10.0,2.517,650.0,900.0,1500.0,14h–15h,vert
3106,Yaounde,Supermarché Casino,United Express,13.0,3.064,700.0,950.0,1200.0,09h–10h,vert
3107,Yaounde,Rue de Kondengui,Nkolndongo,10.0,1.011,800.0,1050.0,,13h–14h,vert
3108,Yaounde,Etoa Meki,Sélect,6.0,6.953,500.0,650.0,900.0,13h–14h,vert
3109,Yaounde,Playce carrefour,Lycee Technique Ngoa Ekele,10.0,8.229,600.0,800.0,1300.0,14h–15h,vert
3110,Yaounde,Mvog Mbi,Olezoa,5.0,1.248,550.0,600.0,700.0,20h–21h,jaune
3111,Yaounde,Château de Nyom,Gp Melen,43.0,14.491,2100.0,3250.0,,13h–14h,rouge
3112,Yaounde,Playce carrefour,Seventhday Adventist Church Of Nkondongo,13.0,4.233,1000.0,1200.0,1550.0,14h–15h,jaune
3113,Yaounde,Ministere des Finances,Pharmacie du Soleil,2.0,3.903,400.0,550.0,700.0,10h–11h,vert
3114,Yaounde,Rue de Kondengui,Aumacha,5.0,3.389,500.0,650.0,850.0,14h–15h,vert
3115,Yaounde,Rue 5.549,Polyclinique André Fouda,21.0,2.285,2050.0,2250.0,2500.0,13h–14h,vert
3116,Yaounde,Elig Essono,Foyer Bandjoun,5.0,1.259,800.0,900.0,950.0,21h–22h,vert
3117,Yaounde,Prison Centrale de Yaoundé,Carrefour,11.0,3.267,900.0,1000.0,1250.0,16h–17h,vert
3118,Yaounde,Ministère du Soya,Gendarmerie Nationale-Légion du Centre,12.0,2.942,800.0,1000.0,1300.0,17h–18h,vert
3119,Yaounde,Ministere des Finances,Camair Co,6.0,3.854,450.0,,750.0,11h–12h,vert
3120,Yaounde,Awae Escalier,École Primaire Marie Albert,12.0,1.324,850.0,,,20h–21h,jaune
3121,Yaounde,Carrefour Meec,Maetur Nkomo,22.0,11.643,2050.0,2400.0,3350.0,01h–02h,jaune
3122,Yaounde,Mongale,Mongale,6.0,0.0,550.0,700.0,800.0,13h–14h,vert
3123,Yaounde,Lycee de Biyemassi,Nkom-Kana,24.0,6.267,1800.0,,,14h–15h,vert
3124,Yaounde,Kazoo Dragage,Fokou Omnisport,18.0,4.808,1500.0,,2150.0,12h–13h,jaune
3125,Yaounde,Marché Central,Hôpital Général De Yaoundé,28.0,7.198,2600.0,3550.0,3750.0,18h–19h,jaune
3126,Yaounde,Rue 7.038,Centre de Santé Full Brith Melen,8.0,3.214,800.0,900.0,1000.0,15h–16h,vert
3127,Yaounde,Terminus Odza,El Dorado de Nkomo,42.0,13.009,1950.0,2950.0,,05h–06h,vert
3128,Yaounde,Playce carrefour,Paroisse Saint Esprit de Mvolye,16.0,6.037,1100.0,1550.0,2000.0,14h–15h,vert
3129,Yaounde,Morgue Chu,Château d'Eau de Ngoa Ekelle,6.0,5.815,750.0,,,00h–01h,gris
3130,Yaounde,Carrefour Bastos,Le Jourdain,10.0,1.713,700.0,900.0,1200.0,12h–13h,vert
3131,Yaounde,Lycee de Biyemassi,Fokou Etoudi,23.0,11.409,2150.0,2700.0,3800.0,14h–15h,jaune
3132,Yaounde,La Cave de Pakita,Mahima,7.0,2.088,800.0,900.0,1200.0,21h–22h,vert
3133,Yaounde,Don Bosco Mimboman,Sapeur Mimboman,7.0,3.46,650.0,850.0,1100.0,17h–18h,vert
3134,Yaounde,Garranty Express Biyemassi,Centre Universitaire de Yaoundé 1,12.0,5.746,950.0,,,23h–24h,gris
3135,Yaounde,Lycée de Nkoleton,Nkol Eton,5.0,1.101,550.0,600.0,700.0,02h–03h,vert
3136,Yaounde,Hôpital de la Casse,Odza petit marché,28.0,7.824,1550.0,2000.0,3500.0,20h–21h,jaune
3137,Yaounde,Boulangerie Patisserie Alimentations KELVIS,Petit Poisson,8.0,2.718,600.0,1050.0,1200.0,18h–19h,vert
3138,Yaounde,Playce carrefour,Complex Point Final Yaounde,20.0,5.049,1250.0,1600.0,2050.0,14h–15h,vert
3139,Yaounde,Playce carrefour,Omnisport Stadium annex1,19.0,2.794,900.0,1250.0,2000.0,14h–15h,vert
3140,Yaounde,Ekounou,Etam Bafia,8.0,2.727,550.0,800.0,,13h–14h,vert
3141,Yaounde,Playce carrefour,Centre Spirituel Saint Jean XXIII,15.0,6.035,1100.0,1550.0,2000.0,14h–15h,vert
3142,Yaounde,Nkol Eton,Carrossel Temple de la Culture,20.0,4.742,1250.0,1750.0,2400.0,02h–03h,jaune
3143,Yaounde,Santa Lucia Mvan,Okui Nkomo,18.0,7.206,1250.0,1500.0,2700.0,20h–21h,vert
3144,Yaounde,Kazoo Dragage,Fokou Melen,37.0,7.621,2150.0,2900.0,,12h–13h,vert
3145,Yaounde,Rue Martin-Paul Samba,Institut Français,7.0,2.253,650.0,900.0,,06h–07h,vert
3146,Yaounde,Elig Edzoa,Nkom-Kana,15.0,5.939,900.0,1250.0,2100.0,20h–21h,vert
3147,Yaounde,Kazoo Dragage,Stade Maracana,27.0,7.609,2700.0,,,12h–13h,jaune
3148,Yaounde,Playce carrefour,Commissariat de Police du 3eme Arrondissement,13.0,2.794,1050.0,1200.0,1500.0,14h–15h,vert
3149,Yaounde,Yaounde Omnisports,Eneo Cameroon Ngousso,15.0,7.632,850.0,1500.0,1600.0,16h–17h,vert
3150,Yaounde,Ekounou,Carrefour Anguissa,13.0,4.068,900.0,1100.0,1550.0,15h–16h,vert
3151,Yaounde,Odza Petit Marché,Odza petit marché,10.0,0.0,500.0,,,12h–13h,vert
3152,Yaounde,Santa Lucia Mvan,Maetur Nkomo,23.0,7.49,1450.0,1850.0,3150.0,20h–21h,jaune
3153,Yaounde,Hôpital de la Casse,Carrefour,29.0,0.0,1700.0,2200.0,3600.0,21h–22h,vert
3154,Yaounde,Rue de Kondengui,Lycée de Mimboman,8.0,4.836,700.0,,1200.0,14h–15h,vert
3155,Yaounde,College la Retraite,Boulangerie d'Essomba,25.0,5.79,2700.0,2900.0,3050.0,19h–20h,vert
3156,Yaounde,Yaounde Omnisports,Ngousso Santa Lucia,11.0,8.584,700.0,950.0,1200.0,16h–17h,jaune
3157,Yaounde,Hôtel du Plateau,Florencia Palace,11.0,4.421,800.0,1100.0,1450.0,13h–14h,vert
3158,Yaounde,Elig Essono,Villa Henrietta Mindick,6.0,3.67,900.0,950.0,1050.0,22h–23h,vert
3159,Yaounde,Maison DAMAS,Nsimeyong,7.0,3.016,1500.0,,2150.0,02h–03h,jaune
3160,Yaounde,Rue 4.757,Titi Garage,10.0,4.797,900.0,,1150.0,12h–13h,jaune
3161,Yaounde,Immeuble Happi,K-Dreams,32.0,8.801,1850.0,2650.0,,17h–18h,gris
3162,Yaounde,Tongolo,Masque Hôtel,7.0,3.044,550.0,750.0,950.0,14h–15h,vert
3163,Yaounde,Hôpital De La Caisse,Fondation Chantal Biya,9.0,3.794,900.0,950.0,1200.0,02h–03h,jaune
3164,Yaounde,Carrefour Bastos,Nkomo Résidence Des Palmiers,33.0,10.178,1750.0,2650.0,3750.0,13h–14h,vert
3165,Yaounde,Etoa Meki,"Hôtel Tango, Élig Essono",6.0,1.893,500.0,650.0,900.0,13h–14h,vert
3166,Yaounde,Nlongkak,Sonel Nsam,34.0,6.149,1600.0,2450.0,,07h–08h,vert
3167,Yaounde,Carrefour Bastos,Lycee de Biyemassi,23.0,8.152,1550.0,2250.0,2900.0,12h–13h,vert
3168,Yaounde,Kazoo Dragage,Depot de Bois Damase,53.0,12.47,2500.0,,5150.0,12h–13h,jaune
3169,Yaounde,Cite Verte,Etoa Meki,22.0,7.184,1100.0,1250.0,2200.0,20h–21h,orange
3170,Yaounde,Chapelle Nsimeyong,Librerie Vogt,6.0,5.353,950.0,1050.0,1150.0,22h–23h,jaune
3171,Yaounde,Boulangerie d'Essomba,Maison DAMAS,36.0,11.016,1900.0,,,10h–11h,gris
3172,Yaounde,Ekounou,Keeli's Restaurant,4.0,0.605,500.0,,,13h–14h,vert
3173,Yaounde,Lycee de la Cita Verte,Terminus Odza,37.0,15.805,3250.0,,,07h–08h,jaune
3174,Yaounde,Marché d'Ekounou,College Mgr Vogt,15.0,5.905,1000.0,1500.0,2100.0,02h–03h,vert
3175,Yaounde,Yaounde Omnisports,Roses & Petals Fashion House,4.0,8.451,500.0,650.0,850.0,16h–17h,vert
3176,Yaounde,Carrefour Bastos,Noblesse,7.0,1.439,550.0,800.0,950.0,13h–14h,vert
3177,Yaounde,Université protestante d'afrique centrale,Saint Augustin,16.0,2.425,900.0,1250.0,,07h–08h,vert
3178,Yaounde,Ministere des Finances,Morgue,8.0,3.415,600.0,800.0,,08h–09h,vert
3179,Yaounde,Carrossel Temple de la Culture,Carrefour,5.0,0.0,650.0,800.0,,13h–14h,vert
3180,Yaounde,Carrefour Bastos,Ispa Les Armandins,14.0,3.452,850.0,1150.0,1450.0,12h–13h,vert
3181,Yaounde,Ekié Carrefour Six Morts,Marché d'Ekounou,10.0,2.747,800.0,950.0,1350.0,20h–21h,jaune
3182,Yaounde,Yaounde Omnisports,Hôpital De La Caisse,10.0,8.694,650.0,850.0,1100.0,17h–18h,vert
3183,Yaounde,La Cave de Pakita,"Winner's Chapelle Int'l, Damas",18.0,7.199,1300.0,2250.0,2900.0,21h–22h,vert
3184,Yaounde,Marche de Mvog Ada,Nkol Eton,18.0,5.885,1150.0,1300.0,1800.0,20h–21h,jaune
3185,Yaounde,Ministere des Finances,Organisation du Sport Militaire en Afrique Osma,5.0,2.67,350.0,400.0,700.0,11h–12h,vert
3186,Yaounde,Sélect,Chapelle Essos,12.0,5.691,850.0,1200.0,1450.0,13h–14h,vert
3187,Yaounde,Hôtel du Plateau,Arrêts,11.0,4.04,850.0,1050.0,1350.0,00h–01h,vert
3188,Yaounde,Rue 5.549,Lycée Bilingue d'Essos,20.0,4.342,1750.0,,,13h–14h,vert
3189,Yaounde,Sélect,Nlongkak,6.0,5.813,450.0,650.0,950.0,13h–14h,vert
3190,Yaounde,Mvog Mbi,Université catholique d'Afrique centrale,7.0,0.998,450.0,550.0,750.0,14h–15h,rouge
3191,Yaounde,Carrefour Bastos,FESADE Cameroun,8.0,3.968,1400.0,1500.0,2100.0,22h–23h,vert
3192,Yaounde,Kazoo Dragage,Tribunal d'Ekounou,43.0,11.139,2600.0,,4700.0,12h–13h,jaune
3193,Yaounde,Kazoo Dragage,Efoulan,40.0,9.95,1700.0,3300.0,4250.0,12h–13h,vert
3194,Yaounde,Playce carrefour,Express Union,18.0,2.794,1200.0,1550.0,2000.0,14h–15h,jaune
3195,Yaounde,Rue de Kondengui,Neptune Oil,9.0,6.589,650.0,850.0,1100.0,13h–14h,vert
3196,Yaounde,Marché Mokolo,Okui,37.0,10.243,1700.0,2450.0,4000.0,10h–11h,vert
3197,Yaounde,La Cave de Pakita,Elig Edzoa,11.0,4.177,1300.0,1400.0,1600.0,21h–22h,vert
3198,Yaounde,Cerimed,College Mgr Vogt,13.0,3.82,850.0,,,06h–07h,vert
3199,Yaounde,Montee Jouvence,Marché Central,25.0,8.427,2900.0,,,08h–09h,vert
3200,Yaounde,Playce carrefour,Hôtel le Lys,27.0,7.021,1700.0,2200.0,2850.0,14h–15h,vert
3201,Yaounde,Cosmos Bar Emombo 2eme,Mvog Ada,10.0,2.381,1000.0,1100.0,1450.0,15h–16h,vert
3202,Yaounde,Avenue Monseigneur François Xavier Vogt,Crèche la Chaumette,8.0,7.561,650.0,900.0,1150.0,06h–07h,vert
3203,Yaounde,Playce carrefour,Maetur Nkomo,33.0,9.875,1550.0,2200.0,3550.0,14h–15h,vert
3204,Yaounde,Ambassade de France,Mvog Mbi,14.0,1.821,850.0,1000.0,,17h–18h,vert
3205,Yaounde,Lycée de Nkoleton,Yaounde Omnisports,7.0,6.676,750.0,800.0,1050.0,02h–03h,vert
3206,Yaounde,Fecafoot,Terminus Odza,37.0,7.233,1750.0,2700.0,4850.0,17h–18h,vert
3207,Yaounde,Carrefour Bastos,Kazoo Dragage,10.0,2.545,750.0,1050.0,1350.0,14h–15h,vert
3208,Yaounde,Sapeur Mimboman,Chefferie Minkan,50.0,15.025,3250.0,4850.0,,12h–13h,vert
3209,Yaounde,Playce carrefour,Ecole Publique Biyem Assi 1,20.0,8.033,1400.0,1950.0,2550.0,14h–15h,vert
3210,Yaounde,Supermarché Casino,Yaounde Omnisports,16.0,6.767,650.0,900.0,1450.0,09h–10h,vert
3211,Yaounde,Musée National,Touristique Express,16.0,2.043,1150.0,1600.0,2100.0,08h–09h,vert
3212,Yaounde,Hôpital Gynéco-Obstétrique et Pédiatrique de Yaoundé,Djoungolo II,11.0,3.14,900.0,950.0,,08h–09h,jaune
3213,Yaounde,Auberge Bleu Odza,Fokou Omnisport,42.0,13.78,3750.0,,,19h–20h,jaune
3214,Yaounde,Kazoo Dragage,"Emergence Bar Ancien
Sixième, Yaoundé",17.0,4.966,1950.0,,,12h–13h,vert
3215,Yaounde,Cathédrale Notre-Dame-des-Victoires,Palais de Justice,4.0,0.216,2850.0,3000.0,3100.0,02h–03h,jaune
3216,Yaounde,Odza Petit Marché,D'eleveur,40.0,14.523,1850.0,2650.0,4800.0,14h–15h,vert
3217,Yaounde,Sous-Préfecture Nlongkak,Château d'Eau de Ngoa Ekelle,14.0,8.069,1050.0,1350.0,1700.0,13h–14h,jaune
3218,Yaounde,Hôpital de la Casse,Auberge Bleu Odza,30.0,8.725,1650.0,2000.0,3300.0,20h–21h,vert
3219,Yaounde,Rue 5.549,Hôtel du Plateau,19.0,4.062,1700.0,,,13h–14h,jaune
3220,Yaounde,Casino,Niki Mokolo,18.0,3.362,1200.0,1350.0,1700.0,16h–17h,jaune
3221,Yaounde,Elig Essono,Fondation Médicale André Fouda,5.0,0.662,650.0,750.0,750.0,21h–22h,vert
3222,Yaounde,Carrefour Bastos,Le Luxtral,41.0,9.982,1950.0,2850.0,3900.0,13h–14h,jaune
3223,Yaounde,Lycee de Biyemassi,Ecole Publique d'Efoulan,9.0,3.286,1900.0,2100.0,2250.0,15h–16h,orange
3224,Yaounde,Yaounde 4e,Tsimi Evouna Bilingual Institute,72.0,7.074,3450.0,4350.0,7500.0,14h–15h,vert
3225,Yaounde,Rue de Kondengui,Fondation Médicale ETMAS,7.0,1.295,650.0,750.0,950.0,13h–14h,vert
3226,Yaounde,Rond Point Nlongkak,Tongolo,9.0,3.531,550.0,750.0,1000.0,12h–13h,vert
3227,Yaounde,Odza Petit Marché,Ecole Publique de Tsinga,44.0,11.694,2300.0,,6900.0,13h–14h,jaune
3228,Yaounde,Dispensaire Messassi,Route Nationale 1,5.0,10.552,1850.0,2000.0,2600.0,01h–02h,jaune
3229,Yaounde,Fecafoot,Vanking's Beauty-mendong,39.0,11.86,1800.0,2750.0,3950.0,17h–18h,jaune
3230,Yaounde,Rue 5.500,Bleu De Ngousso,8.0,3.028,600.0,750.0,950.0,18h–19h,vert
3231,Yaounde,Fecafoot,50.50,5.0,11.86,500.0,700.0,850.0,17h–18h,vert
3232,Yaounde,Marché d'Etoudi,Boulangerie Selecte,14.0,8.388,650.0,900.0,1550.0,14h–15h,vert
3233,Yaounde,Carrefour Bastos,Golf View Residence,4.0,2.358,650.0,850.0,1100.0,14h–15h,vert
3234,Yaounde,Lycee de Biyemassi,Basilique Marie Reine des Apôtres,7.0,1.917,1150.0,,1400.0,15h–16h,vert
3235,Yaounde,Rond Point Nlongkak,Hotel Franco Yaoundé,5.0,0.592,700.0,750.0,850.0,01h–02h,vert
3236,Yaounde,Kazoo Dragage,Chapelle Mvog Mbi,27.0,5.745,1950.0,,3000.0,12h–13h,vert
3237,Yaounde,Playce carrefour,Mvolyé,17.0,7.457,950.0,1300.0,2100.0,14h–15h,vert
3238,Yaounde,Lycee de Biyemassi,Carrefour Ekounou,19.0,6.516,1800.0,1900.0,2550.0,15h–16h,jaune
3239,Yaounde,Rue de Kondengui,Lionceaux,12.0,5.436,950.0,1300.0,1900.0,14h–15h,vert
3240,Yaounde,Mimboman Terminus,Don Bosco Mimboman,5.0,1.179,400.0,500.0,,01h–02h,vert
3241,Yaounde,Playce carrefour,D'eleveur,27.0,6.857,1450.0,1850.0,2950.0,14h–15h,vert
3242,Yaounde,Efoulan,Niki Mokolo,18.0,7.137,1650.0,1800.0,,11h–12h,gris
3243,Yaounde,Carrefour Bastos,Yaounde Omnisports,12.0,7.084,1750.0,1900.0,,22h–23h,rouge
3244,Yaounde,Sélect,Camp SIC Nlonkak,7.0,6.674,550.0,750.0,950.0,13h–14h,vert
3245,Yaounde,Petit Genie D'Ebom,Diderot,6.0,9.261,550.0,700.0,950.0,22h–23h,vert
3246,Yaounde,Auberge Bleu Odza,Ecole Supérieure des Travaux Publics,32.0,12.159,3000.0,3150.0,,19h–20h,jaune
3247,Yaounde,Musée National,Mairie Tsinga,13.0,3.447,700.0,950.0,,08h–09h,vert
3248,Yaounde,Playce carrefour,Mvolyé,17.0,7.457,950.0,1300.0,2100.0,14h–15h,vert
3249,Yaounde,Lycee de Biyemassi,Lycée de Nsam Efoulan,9.0,2.99,1700.0,1800.0,1950.0,15h–16h,vert
3250,Yaounde,Tsinga,Pharmacie Emana,16.0,6.309,2800.0,2950.0,,23h–24h,vert
3251,Yaounde,Playce carrefour,Stade Mballa-Eleveur,34.0,8.92,1700.0,2300.0,3950.0,14h–15h,vert
3252,Yaounde,Rue 5.549,Usine Vision Confort Messasi,21.0,9.493,1950.0,,2800.0,13h–14h,jaune
3253,Yaounde,Tradex,Rodriguez Nkolfoulou,4.0,11.641,750.0,900.0,,13h–14h,vert
3254,Yaounde,Playce carrefour,Express Union,51.0,2.794,1900.0,3400.0,5550.0,14h–15h,vert
3255,Yaounde,Djeuga Palace,Chapelle Obili,14.0,4.46,1100.0,1400.0,1800.0,17h–18h,vert
3256,Yaounde,Carrefour Ahmadou,Sous-manguier Junction,19.0,4.688,1450.0,1600.0,2250.0,11h–12h,vert
3257,Yaounde,Cite Verte,Camp Sonel Essos,32.0,8.608,1850.0,,,11h–12h,gris
3258,Yaounde,Etoa Meki,Chapelle de La Gloire du Christ,16.0,3.036,850.0,1450.0,1550.0,14h–15h,jaune
3259,Yaounde,Carrefour Bastos,Maison DAMAS,28.0,10.203,1450.0,2150.0,3450.0,13h–14h,vert
3260,Yaounde,Odza Petit Marché,Carrefour Bastos,28.0,12.0,2100.0,2350.0,3850.0,13h–14h,vert
3261,Yaounde,Laboratoire Meka,Playce carrefour,13.0,2.193,1500.0,1600.0,1700.0,16h–17h,jaune
3262,Yaounde,Mansel Hôtel,Awae Escalier,25.0,7.596,1250.0,1800.0,,08h–09h,gris
3263,Yaounde,Biyem-Assi,Stade d'Olembé,33.0,18.076,2550.0,4000.0,7600.0,02h–03h,orange
3264,Yaounde,Rue 4.523,Obobogo Rails Entrée Ministre,39.0,6.098,1750.0,2650.0,,23h–24h,jaune
3265,Yaounde,Carrefour Sorcier,Playce carrefour,15.0,4.642,1050.0,1500.0,1950.0,10h–11h,vert
3266,Yaounde,Carrefour Bastos,Djeuga Palace,9.0,2.957,750.0,1000.0,1300.0,14h–15h,vert
3267,Yaounde,Ministere des Finances,Cathédrale Notre-Dame-des-Victoires,5.0,3.579,450.0,550.0,750.0,10h–11h,vert
3268,Yaounde,Immeuble Happi,College Technique le Bon Berger,7.0,9.135,600.0,800.0,,17h–18h,gris
3269,Yaounde,Kazoo Dragage,Vanking's Beauty-mendong,63.0,5.749,2050.0,4750.0,6300.0,12h–13h,jaune
3270,Yaounde,Rue de Kondengui,Mvog Ada,16.0,1.7,850.0,1050.0,,10h–11h,gris
